iter	Passed	Remaining
4768	194399	139531
4769	194439	139491
4770	194479	139449
4771	194519	139408
4772	194551	139361
4773	194593	139321
4774	194633	139280
4775	194675	139240
4776	194712	139197
4777	194755	139157
4778	194796	139117
4779	194834	139074
4780	194876	139034
4781	194916	138993
4782	194955	138951
4783	194996	138910
4784	195035	138868
4785	195076	138827
4786	195117	138787
4787	195159	138747
4788	195198	138705
4789	195237	138663
4790	195277	138622
4791	195320	138582
4792	195361	138542
4793	195403	138502
4794	195445	138462
4795	195488	138423
4796	195529	138383
4797	195571	138343
4798	195612	138302
4799	195652	138261
4800	195694	138221
4801	195738	138182
4802	195782	138144
4803	195823	138103
4804	195868	138065
4805	195909	138025
4806	195949	137983
4807	195990	137943
4808	196030	137901
4809	196070	137860
4810	196111	137819
4811	196153	137780
4812	196193	137738
4813	196228	137694
4814	196271	137655
4815	196313	137614
4816	196355	137574
4817	196393	137532
4818	196436	137493
4819	196476	137452
4820	196515	137410
4821	196557	137370
4822	196598	137329
4823	196641	137290
4824	196684	137251
4825	196729	137213
4826	196767	137170
4827	196807	137129
4828	196849	137089
4829	196893	137051
4830	196936	137011
4831	196977	136971
4832	197017	136929
4833	197062	136891
4834	197102	136850
4835	197142	136809
4836	197177	136764
4837	197211	136718
4838	197244	136673
4839	197278	136627
4840	197313	136583
4841	197354	136542
4842	197390	136498
4843	197433	136458
4844	197473	136417
4845	197512	136375
4846	197554	136336
4847	197593	136293
4848	197630	136250
4849	197669	136208
4850	197712	136169
4851	197750	136126
4852	197791	136086
4853	197832	136045
4854	197872	136004
4855	197911	135962
4856	197951	135921
4857	197995	135882
4858	198035	135841
4859	198074	135799
4860	198114	135757
4861	198155	135717
4862	198195	135675
4863	198233	135633
4864	198274	135592
4865	198312	135550
4866	198351	135508
4867	198391	135467
4868	198431	135425
4869	198469	135383
4870	198508	135341
4871	198547	135299
4872	198585	135256
4873	198624	135214
4874	198665	135174
4875	198705	135132
4876	198745	135091
4877	198785	135050
4878	198827	135010
4879	198868	134969
4880	198907	134928
4881	198947	134886
4882	198988	134846
4883	199028	134805
4884	199068	134763
4885	199108	134722
4886	199148	134681
4887	199188	134639
4888	199227	134597
4889	199267	134556
4890	199307	134515
4891	199347	134473
4892	199388	134433
4893	199429	134392
4894	199469	134351
4895	199516	134314
4896	199545	134266
4897	199573	134217
4898	199602	134168
4899	199631	134119
4900	199661	134072
4901	199697	134028
4902	199731	133982
4903	199763	133936
4904	199798	133891
4905	199830	133844
4906	199867	133801
4907	199907	133760
4908	199945	133718
4909	199985	133676
4910	200025	133635
4911	200067	133595
4912	200107	133554
4913	200150	133514
4914	200256	133517
4915	200286	133470
4916	200321	133425
4917	200362	133384
4918	200406	133346
4919	200447	133305
4920	200485	133263
4921	200527	133223
4922	200568	133182
4923	200609	133142
4924	200652	133102
4925	200697	133064
4926	200739	133025
4927	200781	132985
4928	200824	132945
4929	200866	132906
4930	200908	132866
4931	200952	132827
4932	200996	132788
4933	201039	132749
4934	201079	132708
4935	201139	132680
4936	201178	132638
4937	201219	132598
4938	201261	132557
4939	201303	132518
4940	201346	132478
4941	201388	132439
4942	201432	132400
4943	201473	132359
4944	201514	132318
4945	201555	132278
4946	201596	132237
4947	201637	132197
4948	201680	132157
4949	201723	132118
4950	201765	132078
4951	201807	132038
4952	201849	131998
4953	201894	131960
4954	201935	131920
4955	201977	131880
4956	202017	131839
4957	202057	131797
4958	202101	131759
4959	202142	131718
4960	202183	131677
4961	202223	131636
4962	202265	131597
4963	202303	131554
4964	202344	131513
4965	202388	131474
4966	202429	131434
4967	202474	131396
4968	202515	131356
4969	202556	131315
4970	202599	131275
4971	202640	131235
4972	202683	131196
4973	202723	131155
4974	202764	131114
4975	202806	131074
4976	202848	131034
4977	202889	130993
4978	202930	130953
4979	202971	130912
4980	203010	130870
4981	203051	130829
4982	203094	130790
4983	203134	130749
4984	203173	130707
4985	203211	130664
4986	203244	130619
4987	203280	130575
4988	203316	130531
4989	203354	130489
4990	203396	130449
4991	203437	130408
4992	203479	130368
4993	203521	130328
4994	203562	130287
4995	203601	130246
4996	203639	130204
4997	203680	130162
4998	203720	130121
4999	203762	130081
5000	203802	130040
5001	203846	130002
5002	203890	129963
5003	203932	129923
5004	203973	129882
5005	204013	129841
5006	204048	129797
5007	204091	129757
5008	204131	129716
5009	204170	129674
5010	204209	129633
5011	204253	129594
5012	204294	129553
5013	204336	129513
5014	204380	129474
5015	204423	129435
5016	204465	129395
5017	204503	129353
5018	204541	129310
5019	204573	129264
5020	204614	129224
5021	204656	129183
5022	204699	129144
5023	204736	129101
5024	204775	129059
5025	204821	129022
5026	204869	128985
5027	204910	128945
5028	204953	128905
5029	204997	128867
5030	205039	128826
5031	205078	128785
5032	205120	128745
5033	205160	128704
5034	205201	128663
5035	205239	128621
5036	205280	128580
5037	205324	128541
5038	205363	128500
5039	205417	128467
5040	205458	128426
5041	205496	128384
5042	205537	128343
5043	205576	128302
5044	205616	128260
5045	205656	128219
5046	205696	128178
5047	205737	128137
5048	205777	128096
5049	205816	128054
5050	205856	128013
5051	205897	127972
5052	205937	127931
5053	205979	127891
5054	206019	127850
5055	206059	127809
5056	206102	127769
5057	206143	127729
5058	206182	127687
5059	206223	127646
5060	206265	127606
5061	206306	127566
5062	206346	127525
5063	206387	127484
5064	206425	127441
5065	206465	127400
5066	206505	127359
5067	206547	127319
5068	206586	127277
5069	206623	127234
5070	206664	127193
5071	206703	127151
5072	206742	127109
5073	206782	127069
5074	206824	127028
5075	206862	126986
5076	206901	126944
5077	206943	126904
5078	206984	126864
5079	207023	126822
5080	207065	126782
5081	207106	126741
5082	207146	126700
5083	207186	126659
5084	207228	126619
5085	207268	126577
5086	207308	126536
5087	207348	126495
5088	207389	126455
5089	207430	126414
5090	207472	126374
5091	207511	126332
5092	207551	126291
5093	207591	126250
5094	207633	126210
5095	207673	126169
5096	207715	126129
5097	207756	126088
5098	207800	126049
5099	207840	126008
5100	207879	125966
5101	207923	125927
5102	207964	125887
5103	208021	125856
5104	208063	125816
5105	208101	125773
5106	208140	125731
5107	208179	125690
5108	208219	125649
5109	208260	125608
5110	208299	125566
5111	208341	125526
5112	208375	125481
5113	208407	125435
5114	208441	125390
5115	208477	125347
5116	208514	125304
5117	208556	125264
5118	208592	125220
5119	208627	125176
5120	208666	125134
5121	208708	125094
5122	208751	125055
5123	208796	125017
5124	208839	124977
5125	208882	124938
5126	208920	124895
5127	208962	124856
5128	209004	124816
5129	209049	124777
5130	209091	124737
5131	209134	124698
5132	209177	124659
5133	209217	124617
5134	209256	124575
5135	209296	124534
5136	209336	124493
5137	209375	124451
5138	209416	124410
5139	209456	124369
5140	209496	124328
5141	209534	124286
5142	209573	124244
5143	209613	124203
5144	209653	124162
5145	209694	124121
5146	209734	124080
5147	209775	124039
5148	209816	123999
5149	209857	123958
5150	209898	123918
5151	209937	123876
5152	209976	123834
5153	210015	123792
5154	210057	123752
5155	210097	123711
5156	210137	123670
5157	210179	123630
5158	210219	123588
5159	210259	123548
5160	210299	123506
5161	210339	123465
5162	210381	123425
5163	210426	123387
5164	210468	123347
5165	210509	123306
5166	210550	123265
5167	210591	123225
5168	210632	123184
5169	210672	123143
5170	210711	123101
5171	210752	123061
5172	210794	123021
5173	210834	122980
5174	210874	122938
5175	210913	122896
5176	210951	122854
5177	210991	122813
5178	211032	122772
5179	211073	122732
5180	211113	122690
5181	211152	122649
5182	211191	122607
5183	211232	122567
5184	211274	122526
5185	211313	122484
5186	211353	122443
5187	211393	122402
5188	211435	122362
5189	211477	122322
5190	211516	122280
5191	211556	122239
5192	211598	122199
5193	211637	122158
5194	211677	122117
5195	211719	122076
5196	211760	122036
5197	211800	121995
5198	211841	121954
5199	211883	121914
5200	211923	121873
5201	211968	121835
5202	212012	121795
5203	212057	121757
5204	212098	121717
5205	212137	121675
5206	212178	121635
5207	212217	121593
5208	212256	121551
5209	212304	121514
5210	212345	121474
5211	212386	121433
5212	212426	121392
5213	212470	121353
5214	212510	121312
5215	212552	121272
5216	212596	121233
5217	212639	121194
5218	212681	121153
5219	212724	121114
5220	212769	121075
5221	212810	121035
5222	212850	120994
5223	212895	120956
5224	212938	120916
5225	212979	120876
5226	213022	120836
5227	213063	120795
5228	213104	120755
5229	213149	120716
5230	213190	120676
5231	213232	120636
5232	213272	120594
5233	213313	120554
5234	213352	120512
5235	213392	120471
5236	213433	120431
5237	213473	120389
5238	213511	120347
5239	213551	120305
5240	213591	120265
5241	213630	120223
5242	213672	120183
5243	213715	120143
5244	213754	120101
5245	213795	120061
5246	213834	120019
5247	213876	119979
5248	213918	119939
5249	213958	119898
5250	214001	119858
5251	214041	119817
5252	214081	119776
5253	214122	119735
5254	214161	119694
5255	214202	119653
5256	214240	119611
5257	214278	119569
5258	214318	119527
5259	214358	119486
5260	214398	119445
5261	214436	119403
5262	214478	119363
5263	214517	119321
5264	214558	119280
5265	214599	119240
5266	214639	119199
5267	214679	119157
5268	214719	119116
5269	214759	119075
5270	214799	119034
5271	214838	118992
5272	214881	118952
5273	214921	118911
5274	214960	118870
5275	215001	118829
5276	215045	118790
5277	215086	118749
5278	215125	118708
5279	215166	118667
5280	215205	118626
5281	215245	118584
5282	215287	118544
5283	215327	118503
5284	215365	118461
5285	215404	118419
5286	215445	118379
5287	215486	118338
5288	215529	118299
5289	215572	118259
5290	215612	118218
5291	215653	118177
5292	215692	118135
5293	215732	118094
5294	215772	118053
5295	215813	118012
5296	215854	117972
5297	215893	117930
5298	215933	117889
5299	215973	117848
5300	216015	117808
5301	216099	117791
5302	216129	117744
5303	216160	117698
5304	216191	117652
5305	216231	117610
5306	216271	117570
5307	216310	117527
5308	216350	117486
5309	216389	117445
5310	216430	117404
5311	216470	117363
5312	216507	117320
5313	216550	117281
5314	216593	117241
5315	216636	117202
5316	216678	117162
5317	216722	117122
5318	216765	117083
5319	216807	117043
5320	216848	117002
5321	216885	116960
5322	216927	116919
5323	216974	116882
5324	217012	116840
5325	217048	116797
5326	217091	116757
5327	217129	116715
5328	217164	116671
5329	217204	116630
5330	217246	116589
5331	217287	116549
5332	217320	116504
5333	217359	116462
5334	217399	116421
5335	217436	116379
5336	217474	116336
5337	217514	116295
5338	217553	116253
5339	217592	116212
5340	217630	116169
5341	217670	116128
5342	217708	116086
5343	217745	116043
5344	217783	116001
5345	217822	115960
5346	217858	115917
5347	217895	115874
5348	217934	115832
5349	217975	115791
5350	218014	115750
5351	218052	115707
5352	218089	115665
5353	218126	115622
5354	218166	115581
5355	218199	115536
5356	218236	115494
5357	218274	115451
5358	218312	115409
5359	218344	115364
5360	218374	115317
5361	218408	115273
5362	218440	115228
5363	218481	115187
5364	218518	115144
5365	218555	115102
5366	218593	115060
5367	218634	115019
5368	218672	114977
5369	218710	114935
5370	218748	114892
5371	218790	114853
5372	218831	114812
5373	218871	114771
5374	218913	114731
5375	218951	114689
5376	218991	114647
5377	219030	114606
5378	219070	114565
5379	219107	114522
5380	219145	114480
5381	219189	114441
5382	219227	114398
5383	219265	114356
5384	219303	114314
5385	219344	114273
5386	219383	114232
5387	219421	114190
5388	219462	114149
5389	219502	114108
5390	219541	114066
5391	219580	114025
5392	219620	113984
5393	219658	113942
5394	219694	113899
5395	219732	113857
5396	219771	113815
5397	219810	113773
5398	219848	113731
5399	219887	113690
5400	219929	113649
5401	219974	113611
5402	220016	113571
5403	220059	113531
5404	220099	113490
5405	220137	113448
5406	220175	113406
5407	220216	113365
5408	220256	113324
5409	220294	113282
5410	220334	113241
5411	220372	113199
5412	220412	113158
5413	220452	113117
5414	220497	113078
5415	220538	113038
5416	220575	112995
5417	220615	112954
5418	220658	112914
5419	220697	112873
5420	220739	112833
5421	220782	112793
5422	220822	112752
5423	220865	112712
5424	220907	112673
5425	220952	112634
5426	220994	112594
5427	221037	112554
5428	221079	112514
5429	221121	112474
5430	221163	112434
5431	221205	112394
5432	221245	112353
5433	221284	112311
5434	221323	112270
5435	221362	112228
5436	221400	112186
5437	221440	112145
5438	221485	112107
5439	221524	112065
5440	221562	112023
5441	221602	111982
5442	221640	111940
5443	221677	111897
5444	221717	111856
5445	221755	111814
5446	221793	111772
5447	221830	111729
5448	221861	111684
5449	221895	111640
5450	221929	111596
5451	221961	111550
5452	222000	111509
5453	222040	111467
5454	222078	111425
5455	222117	111384
5456	222157	111343
5457	222198	111302
5458	222238	111261
5459	222279	111221
5460	222319	111179
5461	222358	111138
5462	222398	111097
5463	222439	111056
5464	222480	111016
5465	222520	110975
5466	222560	110934
5467	222601	110893
5468	222639	110851
5469	222678	110810
5470	222718	110769
5471	222760	110729
5472	222801	110688
5473	222841	110647
5474	222883	110607
5475	222919	110563
5476	222959	110523
5477	222999	110481
5478	223040	110441
5479	223080	110400
5480	223120	110359
5481	223160	110318
5482	223198	110276
5483	223238	110235
5484	223277	110193
5485	223317	110152
5486	223356	110111
5487	223395	110069
5488	223435	110028
5489	223474	109986
5490	223513	109945
5491	223554	109904
5492	223592	109862
5493	223629	109820
5494	223669	109779
5495	223708	109737
5496	223751	109698
5497	223791	109657
5498	223829	109615
5499	223870	109574
5500	223910	109533
5501	223957	109495
5502	224002	109457
5503	224047	109418
5504	224088	109377
5505	224128	109336
5506	224169	109296
5507	224208	109254
5508	224248	109213
5509	224286	109171
5510	224327	109131
5511	224374	109093
5512	224412	109051
5513	224457	109013
5514	224498	108972
5515	224540	108932
5516	224581	108891
5517	224626	108852
5518	224668	108812
5519	224709	108772
5520	224752	108732
5521	224792	108691
5522	224834	108651
5523	224879	108612
5524	224921	108572
5525	224963	108533
5526	225003	108491
5527	225041	108449
5528	225080	108408
5529	225120	108367
5530	225158	108325
5531	225201	108285
5532	225245	108246
5533	225285	108205
5534	225324	108163
5535	225362	108122
5536	225401	108080
5537	225442	108039
5538	225482	107998
5539	225523	107958
5540	225563	107917
5541	225603	107876
5542	225642	107834
5543	225684	107794
5544	225725	107753
5545	225766	107713
5546	225806	107672
5547	225847	107631
5548	225887	107590
5549	225926	107549
5550	225964	107507
5551	226005	107466
5552	226046	107425
5553	226085	107384
5554	226126	107343
5555	226167	107303
5556	226207	107262
5557	226246	107220
5558	226288	107180
5559	226328	107139
5560	226368	107098
5561	226408	107057
5562	226448	107016
5563	226486	106974
5564	226526	106933
5565	226570	106894
5566	226613	106854
5567	226651	106812
5568	226686	106769
5569	226722	106726
5570	226757	106683
5571	226798	106642
5572	226838	106601
5573	226878	106560
5574	226917	106518
5575	226957	106477
5576	226998	106437
5577	227036	106395
5578	227077	106354
5579	227119	106314
5580	227160	106274
5581	227199	106232
5582	227237	106190
5583	227279	106150
5584	227319	106109
5585	227358	106068
5586	227397	106026
5587	227439	105986
5588	227480	105945
5589	227521	105905
5590	227563	105865
5591	227601	105823
5592	227642	105782
5593	227682	105741
5594	227717	105698
5595	227756	105656
5596	227795	105615
5597	227837	105575
5598	227874	105532
5599	227912	105490
5600	227952	105449
5601	228001	105412
5602	228043	105373
5603	228086	105333
5604	228129	105293
5605	228166	105251
5606	228206	105210
5607	228243	105167
5608	228282	105126
5609	228319	105084
5610	228360	105043
5611	228400	105002
5612	228437	104959
5613	228474	104917
5614	228517	104877
5615	228560	104838
5616	228599	104797
5617	228642	104757
5618	228684	104717
5619	228729	104678
5620	228769	104637
5621	228810	104596
5622	228851	104556
5623	228893	104515
5624	228934	104475
5625	228977	104435
5626	229020	104396
5627	229060	104355
5628	229100	104314
5629	229143	104274
5630	229185	104234
5631	229224	104193
5632	229265	104152
5633	229304	104111
5634	229342	104069
5635	229381	104027
5636	229422	103987
5637	229463	103946
5638	229503	103905
5639	229542	103863
5640	229584	103823
5641	229623	103782
5642	229661	103740
5643	229703	103700
5644	229744	103659
5645	229785	103619
5646	229824	103577
5647	229864	103536
5648	229905	103496
5649	229945	103455
5650	229987	103415
5651	230027	103374
5652	230067	103332
5653	230108	103292
5654	230152	103253
5655	230194	103213
5656	230235	103172
5657	230273	103130
5658	230314	103090
5659	230354	103048
5660	230393	103007
5661	230431	102965
5662	230474	102925
5663	230514	102885
5664	230554	102843
5665	230594	102802
5666	230634	102761
5667	230673	102720
5668	230714	102680
5669	230754	102638
5670	230793	102597
5671	230832	102556
5672	230874	102515
5673	230914	102474
5674	230953	102433
5675	230993	102392
5676	231033	102351
5677	231072	102309
5678	231111	102268
5679	231150	102227
5680	231190	102186
5681	231230	102145
5682	231270	102103
5683	231309	102062
5684	231348	102021
5685	231386	101979
5686	231425	101937
5687	231468	101898
5688	231508	101857
5689	231549	101816
5690	231589	101775
5691	231629	101734
5692	231667	101693
5693	231764	101676
5694	231795	101631
5695	231833	101589
5696	231872	101548
5697	231912	101507
5698	231952	101466
5699	231994	101426
5700	232035	101385
5701	232081	101347
5702	232123	101307
5703	232164	101266
5704	232206	101226
5705	232246	101185
5706	232286	101144
5707	232328	101104
5708	232366	101062
5709	232413	101024
5710	232454	100983
5711	232493	100942
5712	232534	100901
5713	232579	100863
5714	232624	100824
5715	232667	100784
5716	232711	100745
5717	232754	100705
5718	232799	100666
5719	232840	100626
5720	232882	100586
5721	232925	100546
5722	232968	100506
5723	233009	100465
5724	233052	100426
5725	233096	100387
5726	233142	100348
5727	233183	100308
5728	233225	100267
5729	233270	100228
5730	233314	100189
5731	233356	100149
5732	233398	100109
5733	233439	100068
5734	233481	100028
5735	233520	99987
5736	233560	99946
5737	233600	99905
5738	233640	99864
5739	233681	99823
5740	233721	99782
5741	233764	99742
5742	233821	99708
5743	233874	99673
5744	233932	99640
5745	233978	99601
5746	234029	99565
5747	234068	99523
5748	234107	99482
5749	234149	99442
5750	234190	99401
5751	234232	99361
5752	234273	99321
5753	234316	99281
5754	234357	99240
5755	234400	99200
5756	234441	99160
5757	234480	99118
5758	234520	99077
5759	234570	99041
5760	234611	99000
5761	234651	98959
5762	234693	98918
5763	234739	98880
5764	234780	98840
5765	234823	98799
5766	234864	98759
5767	234902	98717
5768	234940	98675
5769	234981	98635
5770	235020	98593
5771	235060	98552
5772	235101	98512
5773	235142	98471
5774	235184	98431
5775	235225	98390
5776	235268	98350
5777	235309	98310
5778	235350	98269
5779	235392	98229
5780	235434	98189
5781	235476	98149
5782	235520	98109
5783	235562	98069
5784	235602	98028
5785	235644	97988
5786	235686	97948
5787	235728	97907
5788	235768	97867
5789	235811	97826
5790	235851	97786
5791	235891	97745
5792	235933	97704
5793	235974	97664
5794	236015	97623
5795	236056	97582
5796	236097	97542
5797	236144	97504
5798	236184	97463
5799	236225	97422
5800	236267	97382
5801	236310	97342
5802	236353	97302
5803	236397	97263
5804	236437	97222
5805	236476	97181
5806	236518	97140
5807	236560	97100
5808	236599	97059
5809	236639	97018
5810	236675	96975
5811	236714	96933
5812	236754	96893
5813	236801	96854
5814	236847	96816
5815	236889	96775
5816	236934	96737
5817	236977	96697
5818	237020	96657
5819	237065	96618
5820	237106	96577
5821	237149	96537
5822	237191	96497
5823	237235	96458
5824	237279	96418
5825	237324	96379
5826	237364	96339
5827	237408	96299
5828	237450	96259
5829	237492	96219
5830	237535	96179
5831	237576	96138
5832	237619	96098
5833	237660	96058
5834	237699	96016
5835	237738	95975
5836	237779	95934
5837	237821	95894
5838	237863	95854
5839	237900	95811
5840	237943	95772
5841	237984	95731
5842	238026	95691
5843	238068	95651
5844	238110	95610
5845	238150	95569
5846	238192	95529
5847	238233	95488
5848	238275	95448
5849	238317	95408
5850	238359	95368
5851	238400	95327
5852	238441	95287
5853	238483	95246
5854	238523	95205
5855	238561	95163
5856	238602	95123
5857	238649	95085
5858	238692	95045
5859	238735	95005
5860	238776	94964
5861	238817	94924
5862	238858	94883
5863	238900	94843
5864	238939	94801
5865	238979	94760
5866	239021	94720
5867	239063	94680
5868	239106	94640
5869	239148	94599
5870	239190	94559
5871	239231	94519
5872	239273	94478
5873	239314	94438
5874	239353	94397
5875	239394	94356
5876	239433	94315
5877	239474	94274
5878	239512	94232
5879	239551	94191
5880	239592	94150
5881	239629	94108
5882	239669	94067
5883	239710	94026
5884	239751	93985
5885	239791	93944
5886	239832	93904
5887	239873	93863
5888	239915	93823
5889	239955	93782
5890	239994	93740
5891	240036	93700
5892	240078	93660
5893	240118	93619
5894	240159	93578
5895	240200	93538
5896	240241	93497
5897	240282	93456
5898	240323	93416
5899	240362	93374
5900	240404	93334
5901	240447	93294
5902	240486	93253
5903	240528	93212
5904	240571	93172
5905	240611	93132
5906	240650	93090
5907	240691	93049
5908	240731	93009
5909	240771	92967
5910	240812	92927
5911	240854	92886
5912	240893	92845
5913	240933	92804
5914	240977	92765
5915	241020	92725
5916	241063	92685
5917	241107	92645
5918	241154	92607
5919	241197	92567
5920	241239	92527
5921	241282	92487
5922	241325	92447
5923	241367	92407
5924	241411	92367
5925	241453	92327
5926	241492	92286
5927	241534	92245
5928	241579	92206
5929	241622	92167
5930	241665	92127
5931	241710	92088
5932	241753	92048
5933	241793	92006
5934	241835	91966
5935	241875	91925
5936	241916	91885
5937	241956	91843
5938	241995	91802
5939	242036	91762
5940	242076	91720
5941	242117	91680
5942	242157	91639
5943	242200	91599
5944	242240	91558
5945	242281	91517
5946	242321	91476
5947	242360	91435
5948	242401	91394
5949	242444	91354
5950	242484	91313
5951	242525	91273
5952	242566	91232
5953	242608	91192
5954	242648	91151
5955	242689	91110
5956	242732	91070
5957	242771	91029
5958	242811	90988
5959	242851	90947
5960	242892	90906
5961	242935	90866
5962	242966	90822
5963	243000	90778
5964	243041	90738
5965	243081	90697
5966	243121	90656
5967	243165	90616
5968	243206	90576
5969	243244	90534
5970	243285	90493
5971	243325	90452
5972	243366	90412
5973	243407	90371
5974	243450	90331
5975	243491	90290
5976	243533	90250
5977	243576	90210
5978	243618	90170
5979	243658	90129
5980	243700	90088
5981	243741	90048
5982	243781	90007
5983	243822	89966
5984	243864	89926
5985	243905	89885
5986	243946	89844
5987	243987	89804
5988	244026	89763
5989	244065	89721
5990	244105	89680
5991	244146	89639
5992	244178	89596
5993	244214	89553
5994	244254	89512
5995	244295	89471
5996	244337	89431
5997	244379	89391
5998	244422	89351
5999	244463	89310
6000	244503	89269
6001	244548	89230
6002	244589	89189
6003	244630	89149
6004	244675	89109
6005	244717	89069
6006	244759	89029
6007	244800	88988
6008	244842	88948
6009	244886	88908
6010	244927	88868
6011	244967	88827
6012	245008	88786
6013	245054	88747
6014	245096	88707
6015	245139	88667
6016	245182	88627
6017	245223	88586
6018	245261	88544
6019	245303	88504
6020	245347	88465
6021	245390	88425
6022	245433	88385
6023	245475	88345
6024	245518	88305
6025	245563	88265
6026	245606	88225
6027	245648	88185
6028	245691	88145
6029	245734	88105
6030	245775	88065
6031	245817	88024
6032	245859	87984
6033	245899	87943
6034	245939	87902
6035	245978	87861
6036	246019	87820
6037	246058	87778
6038	246097	87737
6039	246139	87697
6040	246181	87656
6041	246222	87616
6042	246263	87575
6043	246304	87535
6044	246345	87494
6045	246387	87454
6046	246428	87413
6047	246469	87372
6048	246511	87332
6049	246554	87292
6050	246597	87252
6051	246633	87210
6052	246668	87167
6053	246710	87127
6054	246750	87086
6055	246791	87045
6056	246832	87004
6057	246872	86963
6058	246912	86922
6059	246953	86881
6060	246993	86841
6061	247033	86799
6062	247074	86759
6063	247114	86718
6064	247154	86677
6065	247196	86636
6066	247237	86596
6067	247278	86555
6068	247321	86515
6069	247360	86474
6070	247400	86433
6071	247469	86402
6072	247502	86359
6073	247545	86318
6074	247583	86277
6075	247623	86236
6076	247664	86195
6077	247705	86154
6078	247744	86113
6079	247782	86071
6080	247820	86029
6081	247861	85989
6082	247900	85948
6083	247940	85906
6084	247982	85866
6085	248022	85825
6086	248063	85785
6087	248104	85744
6088	248148	85704
6089	248187	85663
6090	248229	85622
6091	248272	85583
6092	248313	85542
6093	248354	85501
6094	248396	85461
6095	248438	85421
6096	248479	85380
6097	248521	85340
6098	248561	85299
6099	248601	85257
6100	248641	85217
6101	248688	85178
6102	248725	85136
6103	248764	85095
6104	248806	85054
6105	248845	85013
6106	248886	84972
6107	248928	84932
6108	248969	84891
6109	249001	84848
6110	249032	84803
6111	249062	84759
6112	249091	84714
6113	249119	84669
6114	249149	84625
6115	249180	84581
6116	249212	84537
6117	249243	84493
6118	249274	84449
6119	249304	84404
6120	249333	84360
6121	249363	84315
6122	249394	84272
6123	249424	84227
6124	249457	84184
6125	249490	84140
6126	249519	84096
6127	249550	84052
6128	249580	84007
6129	249614	83965
6130	249649	83922
6131	249685	83879
6132	249717	83836
6133	249757	83795
6134	249799	83755
6135	249839	83714
6136	249879	83673
6137	249918	83631
6138	249962	83592
6139	249999	83550
6140	250036	83508
6141	250076	83467
6142	250114	83425
6143	250153	83384
6144	250190	83342
6145	250231	83301
6146	250269	83260
6147	250310	83219
6148	250350	83178
6149	250390	83137
6150	250428	83096
6151	250465	83054
6152	250504	83013
6153	250544	82971
6154	250584	82931
6155	250622	82889
6156	250665	82849
6157	250703	82807
6158	250742	82766
6159	250782	82725
6160	250822	82684
6161	250861	82643
6162	250900	82602
6163	250938	82560
6164	250977	82519
6165	251014	82477
6166	251054	82436
6167	251091	82394
6168	251124	82351
6169	251158	82308
6170	251197	82266
6171	251234	82225
6172	251271	82183
6173	251308	82141
6174	251350	82100
6175	251390	82060
6176	251430	82019
6177	251469	81977
6178	251510	81937
6179	251550	81896
6180	251592	81856
6181	251633	81815
6182	251674	81775
6183	251715	81734
6184	251757	81693
6185	251795	81652
6186	251837	81612
6187	251879	81571
6188	251920	81531
6189	251960	81490
6190	251999	81449
6191	252038	81407
6192	252077	81366
6193	252115	81325
6194	252155	81284
6195	252196	81243
6196	252235	81202
6197	252275	81161
6198	252316	81120
6199	252357	81079
6200	252395	81038
6201	252438	80998
6202	252480	80958
6203	252519	80917
6204	252551	80873
6205	252581	80829
6206	252620	80788
6207	252658	80746
6208	252695	80704
6209	252735	80663
6210	252774	80622
6211	252811	80580
6212	252853	80540
6213	252897	80500
6214	252942	80461
6215	252983	80420
6216	253025	80380
6217	253061	80338
6218	253099	80296
6219	253140	80256
6220	253183	80216
6221	253216	80173
6222	253248	80129
6223	253289	80089
6224	253329	80048
6225	253373	80008
6226	253415	79968
6227	253458	79928
6228	253498	79887
6229	253539	79846
6230	253581	79806
6231	253621	79765
6232	253661	79724
6233	253702	79683
6234	253743	79643
6235	253781	79601
6236	253819	79560
6237	253853	79517
6238	253890	79475
6239	253925	79433
6240	253964	79391
6241	254006	79351
6242	254044	79310
6243	254084	79269
6244	254121	79227
6245	254161	79186
6246	254202	79145
6247	254234	79102
6248	254263	79057
6249	254291	79013
6250	254320	78969
6251	254353	78926
6252	254384	78882
6253	254416	78838
6254	254445	78794
6255	254475	78750
6256	254503	78706
6257	254533	78662
6258	254565	78618
6259	254600	78576
6260	254637	78534
6261	254675	78493
6262	254713	78451
6263	254754	78410
6264	254789	78368
6265	254826	78326
6266	254863	78285
6267	254903	78244
6268	254939	78202
6269	254978	78160
6270	255017	78119
6271	255056	78078
6272	255095	78037
6273	255133	77996
6274	255172	77954
6275	255211	77913
6276	255250	77872
6277	255288	77830
6278	255328	77790
6279	255370	77749
6280	255407	77707
6281	255446	77666
6282	255487	77626
6283	255525	77584
6284	255569	77545
6285	255609	77504
6286	255649	77463
6287	255688	77422
6288	255728	77381
6289	255766	77339
6290	255803	77298
6291	255845	77257
6292	255882	77216
6293	255921	77175
6294	255956	77132
6295	255990	77089
6296	256027	77048
6297	256066	77006
6298	256117	76969
6299	256153	76927
6300	256190	76885
6301	256224	76842
6302	256257	76799
6303	256287	76756
6304	256320	76713
6305	256357	76671
6306	256396	76630
6307	256436	76589
6308	256475	76548
6309	256512	76506
6310	256549	76464
6311	256587	76423
6312	256625	76381
6313	256662	76340
6314	256702	76299
6315	256744	76259
6316	256776	76216
6317	256814	76174
6318	256859	76135
6319	256901	76094
6320	256942	76054
6321	256980	76012
